frame,time_s,WRIST_x,WRIST_y,WRIST_speed_px_s,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_speed_px_s,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_speed_px_s,THUMB_IP_x,THUMB_IP_y,THUMB_IP_speed_px_s,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_speed_px_s,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_speed_px_s,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_speed_px_s,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_speed_px_s,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_speed_px_s,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_speed_px_s,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_speed_px_s,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_speed_px_s,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_speed_px_s,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_speed_px_s,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_speed_px_s
400,16.0,371.46217346191406,131.30205631256104,24.174732735928163,366.09867095947266,102.87458896636963,8.132317952857674,346.12422943115234,84.05578851699829,18.0099963761364,323.0651092529297,79.33490037918091,23.372377091811508,305.76154708862305,81.67473077774048,12.901540395331141,340.7818603515625,62.008681297302246,63.76103307909114,309.78715896606445,57.81506538391113,66.6151644085743,301.4897155761719,67.45119094848633,70.76580637387508,300.72397232055664,73.32629442214966,93.50962587652842,330.1495361328125,70.0922155380249,64.59587750450746,300.55994033813477,59.155755043029785,68.81632434337789,297.928466796875,69.53714847564697,92.62404277607328,302.4572563171387,77.09203004837036,125.9136265153908,321.5342712402344,83.53559732437134,56.58553347715261,291.62757873535156,64.52193975448608,59.637672971538215,290.91745376586914,73.69104623794556,79.0383879296832,296.35765075683594,81.22564315795898,98.236324635707,314.98388290405273,99.92530345916748,57.845551194108204,293.3898735046387,83.3609390258789,64.43085501050521,293.4340286254883,87.73873329162598,79.86731295271434,298.19971084594727,93.84682416915894,110.16306734162255
401,16.04,371.1704635620117,130.41456699371338,23.35503099936008,364.95819091796875,102.50173330307007,29.997042257563777,345.51483154296875,83.56672525405884,19.534403325921048,323.3028793334961,77.98137187957764,34.356349580998476,306.42736434936523,79.64797496795654,53.33298543815993,341.3866424560547,61.53596878051758,19.190142610186847,310.52608489990234,57.40509510040283,21.125919640604927,301.8341636657715,67.20273971557617,10.617570978200394,300.63268661499023,73.107590675354,5.924757848596761,331.3967514038086,68.93704175949097,42.49979699082566,301.68169021606445,58.359771966934204,34.38669661062484,298.06419372558594,69.28325414657593,7.1974009854139345,302.1388244628906,77.11295127868652,7.977959626284125,323.06800842285156,81.87862873077393,56.4462945280218,293.2092094421387,62.873897552490234,57.10515953162212,291.3014030456543,72.62537956237793,28.318087339001398,296.2757110595703,80.56543350219727,16.63187646413111,316.5029716491699,97.91125059127808,63.067620308459624,294.6632194519043,81.42868995666504,57.85216270209593,293.5692596435547,86.03653192520142,42.689115416761375,297.5404739379883,92.25622415542603,43.045046931256046
402,16.08,371.6468048095703,129.5625114440918,24.404144675733537,365.9051513671875,101.6064190864563,32.57991749965867,347.09083557128906,82.04561233520508,54.758408082604404,325.2328109741211,76.16799831390381,66.20498388608159,308.53424072265625,77.93638229370117,67.86234935006559,341.114501953125,61.879684925079346,10.960190502656339,310.64069747924805,57.597455978393555,5.597920971532466,304.1943359375,68.5443663597107,67.87108738487159,305.13269424438477,74.3566346168518,116.75342455470353,330.6990432739258,69.59959030151367,24.054199283090153,301.94812774658203,58.834208250045776,13.603279577022716,300.0726127624512,70.58805227279663,59.876149142582925,305.4991149902344,77.62511014938354,84.97742029868061,322.2568893432617,82.61432647705078,27.376601952574386,293.0527114868164,63.23939323425293,9.939778147902349,293.21008682250977,74.2315149307251,62.36357401103102,299.968318939209,81.98519468307495,98.90359815085347,315.7735061645508,98.27612400054932,20.390753082645325,294.73913192749023,82.07600355148315,16.29374101430394,295.61960220336914,88.1458568572998,73.54061922569713,301.3698959350586,94.74710941314697,114.20645285725301
403,16.12,373.5176086425781,126.46782875061035,90.40522646302833,368.7683868408203,95.64228773117065,165.39532225959923,350.3692626953125,76.60735130310059,158.7505264968411,329.92076873779297,71.76471948623657,160.79064888107212,314.0556526184082,75.8508825302124,147.55358896444812,341.2632369995117,60.03737211227417,46.2076739720375,312.15160369873047,56.77178621292114,43.04480344424525,304.80091094970703,66.27948760986328,58.617451523332285,304.1712951660156,72.07346677780151,61.93314726967003,330.2325439453125,69.15063858032227,16.18601386145938,301.19556427001953,58.53072166442871,20.28632380917839,298.6185836791992,69.15251970291138,51.08176248760336,302.9005241394043,76.50683641433716,70.72486548463873,321.95079803466797,83.36367130279541,20.236253931170207,291.8825912475586,63.23430776596069,29.253282255036268,290.5231285095215,72.65439748764038,77.89032515747265,295.561466217041,80.1199722290039,119.63330879726297,316.3551139831543,100.26495695114136,51.80325858489372,293.99559020996094,82.16429471969604,18.719134864003692,293.27436447143555,85.93814849853516,80.52218722440855,297.0350456237793,91.42763614654541,136.49594771659125
404,16.16,373.36997985839844,125.85562705993652,15.743752093732816,368.91048431396484,93.6819863319397,49.13612003722992,350.9698486328125,74.58064556121826,52.84552743906962,332.5798034667969,69.42469596862793,88.55145309723326,318.32637786865234,73.72293949127197,119.28756153736207,341.38851165771484,59.090577363967896,23.876165356483796,312.89113998413086,56.59148454666138,19.029953499021218,304.4985008239746,66.11799001693726,8.570784556649388,302.96234130859375,72.7243423461914,34.32572317976433,330.2456283569336,68.01844596862793,28.30670538718158,301.1678695678711,57.67211079597473,21.47643505034046,297.4405288696289,67.75616884231567,45.67280960975377,300.8845329284668,75.74810028076172,53.851074054807945,321.9717788696289,82.40283966064453,24.02651712163579,291.92895889282227,62.40962505340576,20.64962976233257,288.08895111083984,70.69994688034058,78.04284394095293,290.89916229248047,77.91086912155151,128.9796845057597,316.61951065063477,99.75310564041138,14.402633484687282,294.72373962402344,81.63736581802368,22.470197437622865,291.9555473327637,84.18055057525635,54.93421693926662,293.4851264953613,89.1234540939331,105.80400733753083
405,16.2,372.40089416503906,126.25104904174805,26.166362289846163,362.6193618774414,100.33307790756226,228.87665982282624,340.6949996948242,81.37341499328613,307.9308336052458,319.307861328125,75.42539119720459,364.13664275800784,302.9013442993164,76.47492170333862,391.7150325098207,337.1302795410156,59.79629874229431,107.90789887537093,305.65439224243164,56.078349351882935,181.37293349117215,297.3117446899414,66.06488943099976,179.6738075692496,296.7686462402344,72.40454435348511,155.04864026322156,329.82330322265625,66.40031576156616,41.80837151552407,300.4168701171875,57.6922345161438,18.781725477184306,297.32412338256836,68.89316082000732,28.573381349091477,301.5923309326172,76.79531335830688,31.599379389286415,323.2889175415039,78.24562311172485,109.02208410329153,294.0333938598633,61.792588233947754,54.82575220113135,292.1705627441406,71.26140117645264,103.00116641244578,297.2324752807617,79.29644107818604,162.0776493199787,317.32208251953125,92.82850742340088,174.0037134984295,295.361328125,77.16380596160889,112.9691796617099,294.6611022949219,81.34305238723755,98.01601788824124,299.39680099487305,87.40122556686401,153.93579523544
406,16.24,371.9584655761719,127.49473571777344,33.0009432097222,349.6394348144531,114.98920440673828,489.438805240467,324.4578170776367,97.01035737991333,563.5601490449989,305.8064270019531,86.94842576980591,443.7546159093006,291.4272880554199,82.5930118560791,325.0817145399368,331.4735412597656,64.9078631401062,190.60229959187473,300.3271484375,59.8500394821167,163.1815955379262,293.73573303222656,71.57172203063965,164.1513490969712,295.48328399658203,78.47517728805542,155.1304699351822,330.72193145751953,65.88599681854248,25.88504249135123,299.43065643310547,57.831501960754395,24.89996048941416,295.5469512939453,70.73550224304199,63.99493413354202,300.0266456604004,79.56996202468872,79.64784049760502,328.9748764038086,72.92865514755249,194.61544857079116,298.06007385253906,58.716981410980225,126.67258260200747,295.63302993774414,70.3741192817688,89.35864615208742,301.0404586791992,79.35376167297363,95.21036975220456,326.6433334350586,83.46733331680298,330.2624896240284,304.1996383666992,72.09228515625,254.7499401468445,302.1455955505371,79.14870500564575,194.988460755452,306.8209457397461,86.52493715286255,186.89202527351736
407,16.28,372.80712127685547,128.5178804397583,33.23252943679811,340.36685943603516,126.35016918182373,366.616433388814,314.59877014160156,109.23041582107544,392.5323512084398,298.3002471923828,94.51491594314575,266.45181186854575,286.9335174560547,86.13597393035889,143.06151312351685,324.09210205078125,73.20170402526855,277.57143385118286,293.6490249633789,65.46928882598877,218.19328633721452,290.3875541687012,77.23214149475098,164.41306633721464,294.7306251525879,83.66546630859375,131.1144429786516,331.03885650634766,66.39623165130615,15.016263498705362,300.7896041870117,58.54290962219238,38.347423793844264,297.81246185302734,71.92451477050781,63.964291228499306,302.7449417114258,80.40568828582764,71.0966411151815,337.07996368408203,65.76234340667725,270.4723458464107,307.607421875,55.260711908340454,253.84253625139655,304.85450744628906,68.22329521179199,236.72464439274097,310.1113510131836,77.23466634750366,232.878257804863,341.68052673339844,69.28725957870483,516.7153916262422,319.9279975891113,61.46153211593628,474.6012760948496,316.03445053100586,70.7984733581543,405.1440031297973,319.385986328125,78.43671798706055,373.5802576602986
408,16.32,371.7628860473633,129.26104545593262,32.042173925332115,368.4564208984375,100.0511884689331,961.9835788902116,349.395751953125,80.6383466720581,1125.9263856414198,327.3768615722656,75.59876918792725,867.2046009525994,310.4228973388672,79.31077480316162,611.5218262687823,339.13780212402344,61.212358474731445,480.9609504836021,309.46277618408203,56.90225601196289,449.6309451281168,303.06629180908203,66.32644414901733,418.09435444522586,303.5354423522949,71.88676357269287,367.64677686348585,327.938232421875,70.31230688095093,124.87372351061612,300.3102111816406,59.693427085876465,31.159951137646047,299.93560791015625,70.08587121963501,70.215557780435,305.521183013916,76.90479040145874,111.70217591443577,319.4997215270996,84.45051670074463,641.4401449897894,290.91880798339844,65.71655988693237,492.33791150894353,292.0374298095703,74.34762239456177,355.1274969881316,298.37791442871094,80.8528733253479,306.9659547657139,313.55316162109375,101.27207279205322,1064.8289018821522,291.98734283447266,83.10104370117188,883.5116898510237,294.185848236084,87.10074663162231,681.508224512228,300.6938171386719,92.89802312850952,590.8291501151365
409,16.36,371.62322998046875,128.91679286956787,9.287547450728944,369.91912841796875,97.90333271026611,64.96536407835055,353.4705352783203,78.0670952796936,120.45536743444165,334.2810821533203,71.46848917007446,201.13346759324565,319.1933822631836,74.9443531036377,244.93244510698094,342.2140884399414,60.600693225860596,78.41265791543316,314.76924896240234,56.35134816169739,133.37483084932725,306.90649032592773,64.81862783432007,103.14017975445839,305.28541564941406,70.81321477890015,51.32563658448287,329.55577850341797,69.86160278320312,41.97908340502501,302.5973892211914,57.68981337547302,76.01665641949798,300.7416343688965,67.02577114105225,79.11183201302586,304.64527130126953,74.75027561187744,58.14397704661596,320.39512634277344,84.31821584701538,22.628153092847775,292.01343536376953,63.85240316390991,54.044480464289336,290.3206253051758,71.41522407531738,84.94990291716292,293.78910064697266,78.48253011703491,129.1214032622659,314.707088470459,101.73736095428467,31.105066383937885,294.2025947570801,83.4972596168518,56.26015537468527,292.9021644592285,85.5754566192627,49.83945262519147,295.0837707519531,90.39361238479614,153.59177556587116
410,16.4,371.68212890625,126.85210704803467,51.63814375717348,368.4114456176758,96.12931966781616,58.20346693433402,351.8561553955078,76.79907560348511,51.32066046731083,334.07474517822266,70.64535140991211,21.215129028265817,319.46882247924805,73.4753966331482,37.36392331530015,341.7610549926758,60.47696113586426,11.740659437299446,312.30194091796875,56.09135985374451,62.0242034733162,302.3297691345215,64.37362432479858,114.95761443721737,299.74313735961914,70.90669870376587,138.5766662486429,330.72818756103516,68.86224031448364,38.5135393584834,301.76124572753906,56.150264739990234,43.79887229565721,296.4985656738281,64.72633123397827,120.65201986838399,298.4690284729004,72.79921531677246,161.92708959226906,322.2933578491211,82.8307056427002,60.290802882947546,293.6246109008789,61.66769027709961,67.86409677240374,289.4412040710449,69.29121494293213,57.47171315904135,291.8642997741699,76.87382698059082,62.71355605622293,316.53215408325195,100.16758918762207,60.18226426038233,295.48221588134766,82.37276315689087,42.587575287110596,292.6913833618164,84.40629959106445,29.700134970354075,294.43803787231445,89.01718854904175,38.00915619524534
411,16.44,369.3400192260742,124.71419334411621,79.27859405040965,365.9033966064453,94.49380159378052,74.85498151939937,350.49293518066406,75.63904523849487,44.749579619939,333.68030548095703,70.12149810791016,16.393690798546317,319.6908950805664,73.63808155059814,6.88216093525502,340.92193603515625,61.28193140029907,29.069934548998816,314.1232490539551,57.00520992279053,50.94289250539157,303.5786819458008,64.4800329208374,31.33594181894519,300.24744033813477,70.41168451309204,17.666361805494148,329.78843688964844,69.61810111999512,30.150216434549066,299.149227142334,51.33558511734009,136.93926792153908,290.84753036499023,57.83647298812866,222.77279163650462,291.4992141723633,66.85725688934326,228.97213440895553,322.0084762573242,83.68943452835083,22.61875356307657,293.19162368774414,60.3804874420166,33.951887515497056,288.27991485595703,67.2818398475647,58.020367732818215,291.1122512817383,75.41727304458618,40.981141268418426,317.56994247436523,101.79739952087402,48.304285958289555,296.39713287353516,83.33227157592773,33.14484791030922,293.6507987976074,85.55562257766724,37.42844261026303,296.2156295776367,91.12847328186035,68.99889262636503
412,16.48,369.56661224365234,127.02828884124756,58.12907171469119,367.58594512939453,96.16124153137207,59.22059121176687,351.67747497558594,77.96944856643677,65.35439061683334,334.5823669433594,72.52100229263306,64.08653921873028,320.43506622314453,76.14838600158691,65.45713829531915,340.77808380126953,61.940388679504395,16.849693130230055,317.0965385437012,58.19608926773071,80.07279502131074,308.62958908081055,66.17264986038208,133.17426316326606,305.6577682495117,70.5410099029541,135.2968337699729,328.8425827026367,70.14720439910889,27.094630730281956,299.8893356323242,52.54433870315552,35.43343943382864,293.88763427734375,61.418495178222656,117.45508388377908,295.57838439941406,70.55398464202881,137.62591012127098,320.64830780029297,84.03486728668213,35.08366804895781,293.18010330200195,61.13998889923096,18.989720620614364,290.0584030151367,69.94824171066284,80.12770677126768,293.4377861022949,78.27931880950928,92.19347239004924,316.03443145751953,101.6422176361084,38.58331488653756,295.34767150878906,82.69471406936646,30.69862303780262,292.6689147949219,85.94094514846802,26.369604641261617,295.113468170166,91.74583911895752,31.582237342892682
413,16.52,370.7242202758789,128.7874460220337,52.646761195412516,368.1385040283203,98.34850788116455,56.39955353168029,351.46751403808594,80.45218706130981,62.29001740447843,333.76819610595703,75.6562614440918,80.98118646976829,319.22901153564453,79.44703102111816,87.80527772477235,339.3296813964844,64.11599636077881,65.34111602298958,313.48094940185547,59.90609407424927,99.98937843887816,304.68725204467773,68.4217643737793,113.46953721384445,302.00462341308594,73.48204135894775,117.24742326872392,327.6216125488281,72.36029148101807,63.18881699223303,299.0331840515137,58.088704347610474,140.25197398062002,293.94826889038086,66.96152687072754,138.58408300651743,296.17223739624023,75.31745195388794,120.00854712527217,319.3186378479004,86.2877869606018,65.4010189113577,292.2591209411621,64.7450852394104,93.02193333749757,289.59503173828125,72.81030178070068,72.48319108903665,293.0996322631836,80.8788514137268,65.53585745269388,314.417781829834,103.44989061355591,60.628157712040874,296.0249328613281,84.63122606277466,51.288166521728314,295.00574111938477,87.89270639419556,76.11721729931843,298.36597442626953,93.88052701950073,97.26153330941689
414,16.56,370.90343475341797,130.0529909133911,31.954280826288244,367.4477005004883,98.94606113433838,22.834724166877475,351.5373229980469,80.25429725646973,5.2460500468492866,334.2400360107422,75.56332111358643,12.022655716971213,320.07164001464844,79.1671872138977,22.19706216580358,339.7742462158203,64.84995603561401,21.452486494509714,312.94307708740234,61.40775203704834,39.87702396033509,304.36180114746094,69.98839616775513,40.00198014157507,301.77928924560547,75.07776260375977,40.28881496596258,327.97096252441406,74.1273307800293,45.03105379687997,297.98059463500977,58.87845039367676,32.897979582846,292.9971694946289,67.70580053329468,30.192438471731144,295.48274993896484,76.10122919082642,26.097170714502226,319.7315216064453,88.7516713142395,62.4559800287912,291.06964111328125,66.19199752807617,46.82692489388116,288.74135971069336,74.92891073226929,57.103304525398514,292.97441482543945,83.55734825134277,67.03555360699436,314.8548889160156,106.62251472473145,80.06484229829974,294.6276092529297,86.89764976501465,66.56383057197267,292.4238967895508,89.79841947555542,80.22492790570928,294.7416687011719,95.91372728347778,103.89145568335974
415,16.6,370.50750732421875,129.3130588531494,20.980020003652104,364.8760223388672,98.77604484558105,64.43230025287036,347.8513717651367,80.27737855911255,92.15058748430334,329.76219177246094,74.95170593261719,112.98551387207958,315.08445739746094,79.18344497680664,124.68022791333027,339.82688903808594,65.1322889328003,7.1799691664418175,309.3166160583496,59.60733890533447,101.21977030231652,299.06505584716797,68.66448640823364,136.4923253967322,296.46350860595703,74.9469780921936,132.9347311590512,329.5290756225586,73.841872215271,39.6011601692695,296.74686431884766,57.79360055923462,41.07150514884525,289.6947479248047,66.72679424285889,86.11199662921939,291.2203025817871,75.51974058151245,107.54820569015011,321.9926071166992,88.27471017837524,57.77109793078353,290.35898208618164,64.93781089782715,36.03835072091226,287.0713424682617,74.13545608520508,46.22315347154747,291.37210845947266,83.15861463546753,41.27933946636221,317.16711044311523,106.220383644104,58.673236000270194,293.7306213378906,87.26606369018555,24.242474863165693,291.0112190246582,90.41183710098267,38.502756805574094,294.20536041259766,96.5451192855835,20.71054140885246
416,16.64,370.8287811279297,128.2674264907837,27.34689075307986,365.2964782714844,97.35182046890259,37.12477496899944,348.6013412475586,78.70546817779541,43.54133432338121,330.84373474121094,73.33288192749023,48.671901242065694,316.58836364746094,77.25369930267334,61.163982332462474,341.28910064697266,64.07490491867065,45.11183147537347,312.39681243896484,58.69960069656372,80.27919406210398,302.4217224121094,67.74032592773438,87.03908253592239,299.6073913574219,74.33990478515625,80.04895671976082,330.53096771240234,73.01461458206177,32.482138855400315,297.828426361084,55.148069858551025,71.45194687456845,290.89380264282227,63.52219820022583,85.53934771955703,292.3890686035156,72.06046342849731,91.28462505715163,322.92980194091797,87.59032487869263,29.01203820145268,290.87066650390625,62.83339977264404,54.14313857231009,286.9112777709961,71.82535171508789,57.8910771845782,290.8261489868164,80.70911407470703,62.74016229133599,318.27564239501953,105.82933187484741,29.38712063378553,294.05736923217773,86.97288751602173,10.974870600558166,290.73734283447266,89.9044418334961,14.414795459403857,293.31491470336914,95.72842597961426,30.20638919478003
417,16.68,371.98680877685547,129.41627025604248,40.78043367114434,369.7291946411133,97.01392650604248,111.13940217052122,354.44297790527344,77.19250202178955,150.85958999591514,336.83528900146484,70.14235496520996,169.70228480821223,322.34249114990234,72.8351640701294,181.37226378981012,345.10860443115234,61.73771381378174,111.94605681458486,317.21302032470703,55.11145234107971,150.1471507797597,307.6399230957031,64.33875560760498,155.72471507648416,305.5718231201172,71.38214349746704,166.4384234612039,333.5213088989258,70.49983978271484,97.68006674614055,303.1742286682129,52.841938734054565,145.55034152801747,296.78272247314453,62.558655738830566,149.1806598617815,299.22306060791016,72.15514898300171,170.86619778052977,324.5805358886719,84.91012573242188,78.6939881357594,295.52574157714844,60.43325185775757,130.93517945641713,291.60736083984375,69.68769550323486,128.99314485078136,295.5257797241211,78.56627941131592,129.12752771400426,318.496150970459,102.9152512550354,73.06029141489195,296.01112365722656,83.9499306678772,89.98411130284958,294.99916076660156,88.40558052062988,112.94267716916879,300.0195121765137,95.22929191589355,168.07878006024134
418,16.72,376.3460159301758,128.39861869812012,111.91040417143081,375.15010833740234,96.07718467712402,137.53133860292496,359.0663528442383,74.72524166107178,131.01280832855946,340.6739044189453,67.71578550338745,113.53195496304207,324.77088928222656,69.46874856948853,103.7721988661669,350.74718475341797,58.26106309890747,165.60625034225927,321.16222381591797,49.988447427749634,161.71229768673433,310.0671577453613,57.82886981964111,173.6916826895349,306.6764259338379,64.13012981414795,183.39140151450505,338.61812591552734,66.78741931915283,157.63805338296578,308.3932113647461,50.19067168235779,146.3450489556401,301.0500717163086,59.01211738586426,138.7177977320184,302.35023498535156,67.51721620559692,139.84285831481463,328.3463668823242,80.87531805038452,137.9790656761476,300.2456283569336,56.70038938522339,150.44017385003227,295.78622817993164,64.67615604400635,163.13043093920598,298.5840034484863,72.47363805770874,170.42779081614498,320.58101654052734,98.3771824836731,124.85174362736751,301.7076873779297,78.7335991859436,193.10125639389713,301.16296768188477,82.07990169525146,220.8035443141905,305.4794692993164,87.80346393585205,230.42630732515602
419,16.76,375.3379821777344,128.74659061431885,26.6600883874674,373.2713317871094,97.1323013305664,53.86947464881086,357.1409606933594,75.15010356903076,49.292764273145664,338.23535919189453,68.41406106948853,63.41377803061572,322.1512222290039,70.95839738845825,75.33968523294254,349.5880889892578,58.278021812438965,28.980495471724815,319.5012855529785,50.765594244003296,45.843981934038595,308.6702346801758,59.28036689758301,50.36267105531414,305.54033279418945,65.02838373184204,36.20745540121044,337.9347229003906,66.94627046585083,17.540548877978903,306.9257354736328,49.678473472595215,38.857371381459785,299.12086486816406,58.6284613609314,49.174631470372006,300.30208587646484,67.25633382797241,51.617429149394866,328.37310791015625,81.20007276535034,8.146345325590975,299.72156524658203,55.855361223220825,24.85853397488457,295.34080505371094,64.43344116210938,12.681489346348624,299.080867767334,72.94001340866089,17.03636036760209,321.45984649658203,98.45480918884277,22.05629157710142,302.6536750793457,77.77381896972656,33.690417727745555,300.7606887817383,81.22580766677856,23.602236691891786,304.1441345214844,87.35341787338257,35.22836594308631
420,16.8,381.973876953125,125.82063674926758,181.30827595987077,380.0867462158203,93.0722451210022,198.3272709751204,364.87342834472656,70.75611591339111,222.34289888783496,345.7820129394531,61.825668811798096,250.44821736081414,329.6620178222656,62.52450227737427,282.3369409815668,355.67272186279297,53.69384765625,190.4557197552352,322.71034240722656,43.425822257995605,200.26591494245162,310.6509590148926,51.63034200668335,197.55719064603107,307.7553176879883,58.451703786849976,173.49149326879444,343.6642074584961,64.7244644165039,153.6298624586127,307.9848861694336,42.722153663635254,175.91223927171757,299.0656280517578,50.7930850982666,195.8892740226887,300.7859992980957,59.90948438644409,184.06922766332963,333.75953674316406,80.95803022384644,134.7966064227777,301.311092376709,54.288060665130615,55.806739830415594,295.38639068603516,61.32021188735962,77.83907504843442,298.5386276245117,68.89805316925049,101.95423896736249,326.80824279785156,101.315438747406,151.63390218458582,303.05233001708984,76.9890546798706,22.00540771635618,299.2672538757324,78.36612224578857,80.6541556798975,301.66940689086914,83.42465400695801,116.08042030165377
421,16.84,382.30274200439453,124.97494697570801,22.684568199683522,375.89317321777344,93.17023515701294,104.86794236415042,356.1256408691406,71.51280641555786,219.51134115645306,333.4121322631836,65.9488320350647,325.97394730143367,315.70898056030273,68.38515758514404,378.3471698306786,350.48545837402344,52.44744300842285,133.3726617603064,315.4189682006836,43.16201448440552,182.4036258569965,302.08003997802734,52.439188957214355,215.22500802340878,298.4549903869629,59.01473522186279,232.93385904454027,339.5895004272461,63.536224365234375,106.11064923571291,302.683048248291,43.43737006187439,133.7465416337363,292.96037673950195,52.40105152130127,157.83624742792924,294.44576263427734,61.10502004623413,161.29922982429304,330.78285217285156,79.91378545761108,78.86340312110252,297.3001480102539,53.011651039123535,105.22860900249889,291.4738464355469,60.32265901565552,100.94278776822667,294.92488861083984,67.3985481262207,97.81240026514382,324.99088287353516,99.27226781845093,68.36183392178019,303.8277244567871,76.6484785079956,21.172338468542897,300.703125,77.72429466247559,39.31975117710269,303.5418128967285,81.4238977432251,68.50606669141031
422,16.88,381.15013122558594,122.83390045166016,60.789554127143944,374.7404098510742,87.53328323364258,143.84038542337592,356.61983489990234,66.09268426895142,136.0651310590221,337.5435256958008,58.60107779502869,210.73962617860875,321.7941665649414,61.292853355407715,233.6266626454831,346.0106658935547,49.38168525695801,135.60659629495916,311.7574882507324,41.441824436187744,101.1357047049962,299.266414642334,51.21570110321045,76.70320258368719,295.8624267578125,59.77977275848389,67.57712539957916,335.06595611572266,60.580809116363525,135.08546468711575,298.67225646972656,43.326451778411865,100.30813014346869,289.1423988342285,52.99601197242737,96.60141440333675,290.81031799316406,62.53739833831787,97.68624938493137,326.6807174682617,77.67184495925903,116.87013715218124,291.79304122924805,52.56118297576904,138.13749168288606,283.75205993652344,61.107473373413086,194.03917180662754,286.0928153991699,69.99703645706177,230.15980701163733,321.59568786621094,98.199942111969,89.01275034560105,295.97009658813477,76.94806337356567,196.58342188162226,288.86627197265625,77.18454837799072,296.22881321133343,288.37249755859375,80.38867950439453,380.11495352539254
423,16.92,379.7149658203125,119.11023616790771,99.76652569432812,370.316162109375,84.46801900863647,134.55903176912935,349.7399139404297,63.45457077026367,184.20938365171176,329.15531158447266,56.5440309047699,215.91893427599112,312.3874282836914,59.70678448677063,238.4878659753913,340.65784454345703,46.20484471321106,155.6137290024078,305.68408966064453,40.643030405044556,153.1425853948526,293.2914924621582,50.19292116165161,151.54573127444817,289.1096496582031,58.50912809371948,171.782086560821,330.3095245361328,57.72106647491455,138.74835437456795,293.13716888427734,43.10111403465271,138.49181310946807,282.6715278625488,52.40189552307129,162.45219582911594,282.3714065551758,61.79795980453491,211.78113053848264,322.90943145751953,74.83910322189331,117.9168773051421,286.63665771484375,51.699628829956055,130.69661073883083,278.40145111083984,60.05400896072388,136.3332362134363,279.9709701538086,68.61629962921143,156.89053388416897,318.8002014160156,95.25745868682861,101.46721514992988,291.7890930175781,75.31225919723511,112.2403842215111,283.3094024658203,75.3990125656128,145.9172215103635,281.38696670532227,78.69080543518066,179.72273377503728
424,16.96,378.28025817871094,113.91414642333984,134.76306673768534,362.32715606689453,83.27347755432129,201.94545493905477,337.89615631103516,65.94687938690186,302.57870569532207,314.254150390625,61.83157682418823,395.28687903137893,295.6851005554199,64.63721036911011,435.3711426213196,334.8280334472656,44.2303991317749,153.8772497222405,298.71618270874023,40.51319718360901,174.22791100270172,285.6600570678711,50.65587759017944,191.13662461687792,280.6360626220703,59.50918793678284,213.30992263111256,326.2674331665039,53.17213296890259,152.13336805773983,289.92637634277344,41.34217143058777,91.52550132671998,281.0921096801758,52.419501543045044,39.48790769613762,281.1063003540039,62.42905139923096,35.3444682830596,319.3928909301758,67.58744716644287,201.48289757911536,283.8786315917969,47.49024152755737,125.81148982953681,275.0570487976074,55.921289920806885,132.9106690028278,275.01062393188477,65.02284049987793,153.1298124867106,314.39809799194336,85.15598773956299,275.47485122815687,287.9158401489258,67.48303413391113,218.37303644896258,280.21045684814453,67.48028755187988,212.5877315728015,278.4360122680664,70.51052570343018,217.40674520994037
